44.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,FINEST;DB,FINEST;NBA,INFO;SYSTEM,FINEST;VALIDATION,FINEST;VISUALFORCE,FINEST;WAVE,INFO;WORKFLOW,FINEST
14:58:25.0 (1331090)|VARIABLE_ASSIGNMENT|[17]|custAccntList|[]|0x37917695
14:58:25.0 (1337258)|STATEMENT_EXECUTE|[18]
14:58:25.0 (1346471)|HEAP_ALLOCATE|[18]|Bytes:4
14:58:25.0 (1353743)|SYSTEM_CONSTRUCTOR_ENTRY|[18]|<init>()
14:58:25.0 (1364679)|SYSTEM_CONSTRUCTOR_EXIT|[18]|<init>()
14:58:25.0 (1369300)|VARIABLE_SCOPE_BEGIN|[18]|custAccntUpdList|List<Account>|true|false
14:58:25.0 (1377854)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:58:25.0 (1384878)|VARIABLE_ASSIGNMENT|[18]|custAccntUpdList|[]|0x12ec272b
14:58:25.0 (1390372)|STATEMENT_EXECUTE|[19]
14:58:25.0 (1630211)|HEAP_ALLOCATE|[19]|Bytes:4
14:58:25.0 (1660539)|SYSTEM_CONSTRUCTOR_ENTRY|[19]|<init>()
14:58:25.0 (1678578)|SYSTEM_CONSTRUCTOR_EXIT|[19]|<init>()
14:58:25.0 (1684145)|VARIABLE_SCOPE_BEGIN|[19]|asstCntctRoleList|List<AssetContactRoles__c>|true|false
14:58:25.0 (1694020)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:58:25.0 (1703421)|VARIABLE_ASSIGNMENT|[19]|asstCntctRoleList|[]|0x1245b841
14:58:25.0 (1709719)|STATEMENT_EXECUTE|[20]
14:58:25.0 (1746641)|HEAP_ALLOCATE|[20]|Bytes:4
14:58:25.0 (1769966)|SYSTEM_CONSTRUCTOR_ENTRY|[20]|<init>()
14:58:25.0 (1783949)|SYSTEM_CONSTRUCTOR_EXIT|[20]|<init>()
14:58:25.0 (1788866)|VARIABLE_SCOPE_BEGIN|[20]|contactList|List<Contact>|true|false
14:58:25.0 (1798167)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:58:25.0 (1805925)|VARIABLE_ASSIGNMENT|[20]|contactList|[]|0x1559e365
14:58:25.0 (1812383)|STATEMENT_EXECUTE|[21]
14:58:25.0 (1819881)|HEAP_ALLOCATE|[21]|Bytes:4
14:58:25.0 (1826860)|SYSTEM_CONSTRUCTOR_ENTRY|[21]|<init>()
14:58:25.0 (1836077)|SYSTEM_CONSTRUCTOR_EXIT|[21]|<init>()
14:58:25.0 (1840601)|VARIABLE_SCOPE_BEGIN|[21]|contactUpdList|List<Contact>|true|false
14:58:25.0 (1848739)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:58:25.0 (1855784)|VARIABLE_ASSIGNMENT|[21]|contactUpdList|[]|0x29c01a85
14:58:25.0 (1861302)|STATEMENT_EXECUTE|[22]
14:58:25.0 (1869882)|HEAP_ALLOCATE|[22]|Bytes:4
14:58:25.0 (1886881)|SYSTEM_CONSTRUCTOR_ENTRY|[22]|<init>(Integer)
14:58:25.0 (1901500)|SYSTEM_CONSTRUCTOR_EXIT|[22]|<init>(Integer)
14:58:25.0 (1906274)|VARIABLE_SCOPE_BEGIN|[22]|custAccntIdSet|Set<Id>|true|false
14:58:25.0 (1931825)|VARIABLE_ASSIGNMENT|[22]|custAccntIdSet|[]|0x5a66a5e9
14:58:25.0 (1938619)|STATEMENT_EXECUTE|[23]
14:58:25.0 (1945812)|HEAP_ALLOCATE|[23]|Bytes:4
14:58:25.0 (1955255)|SYSTEM_CONSTRUCTOR_ENTRY|[23]|<init>(Integer)
14:58:25.0 (1967883)|SYSTEM_CONSTRUCTOR_EXIT|[23]|<init>(Integer)
14:58:25.0 (1972448)|VARIABLE_SCOPE_BEGIN|[23]|contactIdSet|Set<Id>|true|false
14:58:25.0 (1988383)|VARIABLE_ASSIGNMENT|[23]|contactIdSet|[]|0x65de8954
14:58:25.0 (1994851)|STATEMENT_EXECUTE|[24]
14:58:25.0 (2024682)|HEAP_ALLOCATE|[24]|Bytes:4
14:58:25.0 (2049633)|VARIABLE_SCOPE_BEGIN|[24]|assetAccntMap|Map<Id,Account>|true|false
14:58:25.0 (2067354)|VARIABLE_ASSIGNMENT|[24]|assetAccntMap|{}|0x3f461c41
14:58:25.0 (2073241)|STATEMENT_EXECUTE|[25]
14:58:25.0 (2082368)|HEAP_ALLOCATE|[25]|Bytes:4
14:58:25.0 (2103630)|SYSTEM_CONSTRUCTOR_ENTRY|[25]|<init>()
14:58:25.0 (2117525)|SYSTEM_CONSTRUCTOR_EXIT|[25]|<init>()
14:58:25.0 (2140195)|VARIABLE_SCOPE_BEGIN|[25]|assetList|List<Asset>|true|false
14:58:25.0 (2149407)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:58:25.0 (2157516)|VARIABLE_ASSIGNMENT|[25]|assetList|[]|0x16fb3d1e
14:58:25.0 (2163060)|STATEMENT_EXECUTE|[26]
14:58:25.0 (2184401)|VARIABLE_ASSIGNMENT|[26]|assetList|[{"Id":"02i1f000000mN54AAE","CCT_Contact_Center_BU__c":"MLB","AccountId":"0011f0000051BEqAAM"}]|0x568a322e
14:58:25.0 (2202393)|SYSTEM_METHOD_ENTRY|[27]|List<Asset>.iterator()
14:58:25.0 (2306438)|SYSTEM_METHOD_EXIT|[27]|List<Asset>.iterator()
14:58:25.0 (2327395)|SYSTEM_METHOD_ENTRY|[27]|system.ListIterator.hasNext()
14:58:25.0 (2358890)|HEAP_ALLOCATE|[50]|Bytes:5
14:58:25.0 (2379767)|HEAP_ALLOCATE|[56]|Bytes:5
14:58:25.0 (2389916)|HEAP_ALLOCATE|[64]|Bytes:7
14:58:25.0 (2404075)|HEAP_ALLOCATE|[27]|Bytes:5
14:58:25.0 (2413193)|SYSTEM_METHOD_EXIT|[27]|system.ListIterator.hasNext()
14:58:25.0 (2441707)|HEAP_ALLOCATE|[27]|Bytes:16
14:58:25.0 (2453502)|VARIABLE_SCOPE_BEGIN|[27]|asst|Asset|true|false
14:58:25.0 (2476887)|VARIABLE_ASSIGNMENT|[27]|asst|{"Id":"02i1f000000mN54AAE","CCT_Contact_Center_BU__c":"MLB","AccountId":"0011f0000051BEqAAM"}|0x3db9f383
14:58:25.0 (2484300)|STATEMENT_EXECUTE|[27]
14:58:25.0 (2487172)|STATEMENT_EXECUTE|[28]
14:58:25.0 (2537401)|SYSTEM_METHOD_ENTRY|[28]|Set<Id>.add(Object)
14:58:25.0 (2556633)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:58:25.0 (2569869)|SYSTEM_METHOD_EXIT|[28]|Set<Id>.add(Object)
14:58:25.0 (2579752)|SYSTEM_METHOD_ENTRY|[27]|system.ListIterator.hasNext()
14:58:25.0 (2588903)|HEAP_ALLOCATE|[27]|Bytes:5
14:58:25.0 (2596036)|SYSTEM_METHOD_EXIT|[27]|system.ListIterator.hasNext()
14:58:25.0 (2607442)|VARIABLE_ASSIGNMENT|[27]|asst|null|
14:58:25.0 (2613537)|STATEMENT_EXECUTE|[31]
14:58:25.0 (2734436)|HEAP_ALLOCATE|[31]|Bytes:31
14:58:25.0 (2753503)|METHOD_ENTRY|[4]|01p1f00000098kr|C360_SponsorIndicatorsUtil.C360_SponsorIndicatorsUtil()
14:58:25.0 (2759455)|STATEMENT_EXECUTE|[4]
14:58:25.0 (2764193)|STATEMENT_EXECUTE|[4]
14:58:25.0 (2769237)|METHOD_EXIT|[4]|C360_SponsorIndicatorsUtil
14:58:25.0 (2792795)|METHOD_ENTRY|[31]|01p1f00000098kr|C360_SponsorIndicatorsUtil.findRelatedAssetContactRoles(Set<Id>)
14:58:25.0 (2813495)|VARIABLE_SCOPE_BEGIN|[40]|assetIds|Set<Id>|true|false
14:58:25.0 (2832958)|VARIABLE_ASSIGNMENT|[40]|assetIds|["02i1f000000mN54AAE"]|0x35e21743
14:58:25.0 (2841553)|STATEMENT_EXECUTE|[40]
14:58:25.0 (2843868)|STATEMENT_EXECUTE|[41]
14:58:25.0 (2848162)|HEAP_ALLOCATE|[41]|Bytes:127
14:58:25.0 (2866556)|HEAP_ALLOCATE|[41]|Bytes:4
14:58:25.0 (2877307)|HEAP_ALLOCATE|[41]|Bytes:7
14:58:25.0 (2947092)|HEAP_ALLOCATE|[41]|Bytes:8
14:58:25.0 (2957749)|HEAP_ALLOCATE|[41]|Bytes:8
14:58:25.0 (3540143)|SOQL_EXECUTE_BEGIN|[41]|Aggregations:0|SELECT Id, Asset__c, Contact__c, End_Date__c, Asset__r.Coverage_End_Date__c FROM AssetContactRoles__c WHERE Asset__c = :tmpVar1
14:58:25.0 (3557316)|LIMIT_USAGE|[41]|SOQL|1|200
14:58:25.0 (3570840)|LIMIT_USAGE|[41]|AGGS|0|600
14:58:25.0 (9272045)|SOQL_EXECUTE_END|[41]|Rows:2
14:58:25.0 (9286765)|LIMIT_USAGE|[41]|SOQL_ROWS|2|50000
14:58:25.0 (9307167)|HEAP_ALLOCATE|[41]|Bytes:12
14:58:25.0 (9327045)|HEAP_ALLOCATE|[41]|Bytes:234
14:58:25.0 (9358286)|HEAP_ALLOCATE|[41]|Bytes:12
14:58:25.0 (9374817)|METHOD_EXIT|[31]|01p1f00000098kr|C360_SponsorIndicatorsUtil.findRelatedAssetContactRoles(Set<Id>)
14:58:25.0 (9433868)|VARIABLE_ASSIGNMENT|[31]|asstCntctRoleList|[{"Id":"a1G1f000002OwV8EAK","Asset__c":"02i1f000000mN54AAE","Contact__c":"0031f0000049i7KAAQ","Asset__r":{"Id":"02i1f000000mN54AAE"}},{"Id":"a1G1f000002OwaLEAS","Asset__c":"02i1f000000mN54AAE","Contact__c":"0031f0000049i7KAAQ","Asset__r":{"Id":"02i1f000000mN54AAE"}}]|0x7c6258e3
14:58:25.0 (9455922)|SYSTEM_METHOD_ENTRY|[32]|List<AssetContactRoles__c>.iterator()
14:58:25.0 (9535071)|SYSTEM_METHOD_EXIT|[32]|List<AssetContactRoles__c>.iterator()
14:58:25.0 (9554145)|SYSTEM_METHOD_ENTRY|[32]|system.ListIterator.hasNext()
14:58:25.0 (9567103)|HEAP_ALLOCATE|[32]|Bytes:5
14:58:25.0 (9575606)|SYSTEM_METHOD_EXIT|[32]|system.ListIterator.hasNext()
14:58:25.0 (9590860)|HEAP_ALLOCATE|[32]|Bytes:20
14:58:25.0 (9601838)|VARIABLE_SCOPE_BEGIN|[32]|acr|AssetContactRoles__c|true|false
14:58:25.0 (9628075)|VARIABLE_ASSIGNMENT|[32]|acr|{"Id":"a1G1f000002OwV8EAK","Asset__c":"02i1f000000mN54AAE","Contact__c":"0031f0000049i7KAAQ","Asset__r":{"Id":"02i1f000000mN54AAE"}}|0xd1a5942
14:58:25.0 (9636555)|STATEMENT_EXECUTE|[32]
14:58:25.0 (9639536)|STATEMENT_EXECUTE|[33]
14:58:25.0 (9700090)|SYSTEM_METHOD_ENTRY|[33]|Set<Id>.add(Object)
14:58:25.0 (9719563)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:58:25.0 (9732377)|SYSTEM_METHOD_EXIT|[33]|Set<Id>.add(Object)
14:58:25.0 (9741933)|SYSTEM_METHOD_ENTRY|[32]|system.ListIterator.hasNext()
14:58:25.0 (9751376)|HEAP_ALLOCATE|[32]|Bytes:5
14:58:25.0 (9758682)|SYSTEM_METHOD_EXIT|[32]|system.ListIterator.hasNext()
14:58:25.0 (9769104)|HEAP_ALLOCATE|[32]|Bytes:20
14:58:25.0 (9777568)|VARIABLE_SCOPE_BEGIN|[32]|acr|AssetContactRoles__c|true|false
14:58:25.0 (9800675)|VARIABLE_ASSIGNMENT|[32]|acr|{"Id":"a1G1f000002OwaLEAS","Asset__c":"02i1f000000mN54AAE","Contact__c":"0031f0000049i7KAAQ","Asset__r":{"Id":"02i1f000000mN54AAE"}}|0x6351ad42
14:58:25.0 (9808577)|STATEMENT_EXECUTE|[32]
14:58:25.0 (9810913)|STATEMENT_EXECUTE|[33]
14:58:25.0 (9829318)|SYSTEM_METHOD_ENTRY|[33]|Set<Id>.add(Object)
14:58:25.0 (9835629)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:58:25.0 (9845147)|SYSTEM_METHOD_EXIT|[33]|Set<Id>.add(Object)
14:58:25.0 (9853101)|SYSTEM_METHOD_ENTRY|[32]|system.ListIterator.hasNext()
14:58:25.0 (9860630)|HEAP_ALLOCATE|[32]|Bytes:5
14:58:25.0 (9866773)|SYSTEM_METHOD_EXIT|[32]|system.ListIterator.hasNext()
14:58:25.0 (9876996)|VARIABLE_ASSIGNMENT|[32]|acr|null|
14:58:25.0 (9882913)|STATEMENT_EXECUTE|[35]
14:58:25.0 (9896029)|METHOD_ENTRY|[35]|01p1f00000098kr|C360_SponsorIndicatorsUtil.findRelatedContactsByContactIds(Set<Id>)
14:58:25.0 (9915065)|VARIABLE_SCOPE_BEGIN|[44]|contactIds|Set<Id>|true|false
14:58:25.0 (9931524)|VARIABLE_ASSIGNMENT|[44]|contactIds|["0031f0000049i7KAAQ"]|0x65de8954
14:58:25.0 (9939464)|STATEMENT_EXECUTE|[44]
14:58:25.0 (9942094)|STATEMENT_EXECUTE|[45]
14:58:25.0 (9946579)|HEAP_ALLOCATE|[45]|Bytes:123
14:58:25.0 (9962665)|HEAP_ALLOCATE|[45]|Bytes:4
14:58:25.0 (9995408)|HEAP_ALLOCATE|[45]|Bytes:8
14:58:25.0 (10005093)|HEAP_ALLOCATE|[45]|Bytes:8
14:58:25.0 (11206427)|SOQL_EXECUTE_BEGIN|[45]|Aggregations:0|SELECT Id, AccountId, Account.RecordType.Name, IIC__c, GB__c, MI__c, MLB__c, MMF__c, MS__c FROM Contact WHERE Id = :tmpVar1
14:58:25.0 (11222549)|LIMIT_USAGE|[45]|SOQL|2|200
14:58:25.0 (11235087)|LIMIT_USAGE|[45]|AGGS|0|600
14:58:25.0 (18531164)|SOQL_EXECUTE_END|[45]|Rows:1
14:58:25.0 (18549272)|LIMIT_USAGE|[45]|SOQL_ROWS|3|50000
14:58:25.0 (18574258)|HEAP_ALLOCATE|[45]|Bytes:8
14:58:25.0 (18595457)|HEAP_ALLOCATE|[45]|Bytes:283
14:58:25.0 (18629217)|HEAP_ALLOCATE|[45]|Bytes:8
14:58:25.0 (18648934)|METHOD_EXIT|[35]|01p1f00000098kr|C360_SponsorIndicatorsUtil.findRelatedContactsByContactIds(Set<Id>)
14:58:25.0 (18714650)|VARIABLE_ASSIGNMENT|[35]|contactList|[{"Id":"0031f0000049i7KAAQ","AccountId":"0011f0000051BFFAA2","IIC__c":true,"GB__c":false,"MI__c":false,"MLB__c":true,"MMF__c":false,"MS__c":false,"Account":{"Id":"0011f0000051BFFAA2","RecordTypeId":"012U0000000g3HMIAY","RecordType":{"Id":"012U0000000g3HMIAY","Name":"Individual Customer"}}}]|0x1f752936
14:58:25.0 (18737263)|SYSTEM_METHOD_ENTRY|[36]|List<Contact>.iterator()
14:58:25.0 (18838241)|SYSTEM_METHOD_EXIT|[36]|List<Contact>.iterator()
14:58:25.0 (18861887)|SYSTEM_METHOD_ENTRY|[36]|system.ListIterator.hasNext()
14:58:25.0 (18875459)|HEAP_ALLOCATE|[36]|Bytes:5
14:58:25.0 (18884152)|SYSTEM_METHOD_EXIT|[36]|system.ListIterator.hasNext()
14:58:25.0 (18914330)|HEAP_ALLOCATE|[36]|Bytes:40
14:58:25.0 (18930945)|VARIABLE_SCOPE_BEGIN|[36]|cnt|Contact|true|false
14:58:25.0 (18981649)|VARIABLE_ASSIGNMENT|[36]|cnt|{"Id":"0031f0000049i7KAAQ","AccountId":"0011f0000051BFFAA2","IIC__c":true,"GB__c":false,"MI__c":false,"MLB__c":true,"MMF__c":false,"MS__c":false,"Account":{"Id":"0011f0000051BFFAA2","RecordTypeId":"012U0000000g3HMIAY","RecordType":{"Id":"012U0000000g3HMIAY","Name":"Individual Customer"}}}|0x6d2f2d31
14:58:25.0 (18994773)|STATEMENT_EXECUTE|[36]
14:58:25.0 (18997561)|STATEMENT_EXECUTE|[37]
14:58:25.0 (19063154)|SYSTEM_METHOD_ENTRY|[37]|Set<Id>.add(Object)
14:58:25.0 (19091373)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:58:25.0 (19112805)|SYSTEM_METHOD_EXIT|[37]|Set<Id>.add(Object)
14:58:25.0 (19129630)|SYSTEM_METHOD_ENTRY|[38]|List<Asset>.iterator()
14:58:25.0 (19165656)|SYSTEM_METHOD_EXIT|[38]|List<Asset>.iterator()
14:58:25.0 (19177768)|SYSTEM_METHOD_ENTRY|[38]|system.ListIterator.hasNext()
14:58:25.0 (19192392)|HEAP_ALLOCATE|[38]|Bytes:5
14:58:25.0 (19205509)|SYSTEM_METHOD_EXIT|[38]|system.ListIterator.hasNext()
14:58:25.0 (19222919)|HEAP_ALLOCATE|[38]|Bytes:16
14:58:25.0 (19239454)|VARIABLE_SCOPE_BEGIN|[38]|ast|Asset|true|false
14:58:25.0 (19270878)|VARIABLE_ASSIGNMENT|[38]|ast|{"Id":"02i1f000000mN54AAE","CCT_Contact_Center_BU__c":"MLB","AccountId":"0011f0000051BEqAAM"}|0x3db9f383
14:58:25.0 (19279255)|STATEMENT_EXECUTE|[38]
14:58:25.0 (19307346)|HEAP_ALLOCATE|[39]|Bytes:3
14:58:25.0 (19346615)|HEAP_ALLOCATE|[42]|Bytes:2
14:58:25.0 (19365360)|HEAP_ALLOCATE|[45]|Bytes:2
14:58:25.0 (19381971)|HEAP_ALLOCATE|[48]|Bytes:3
14:58:25.0 (19395965)|STATEMENT_EXECUTE|[48]
14:58:25.0 (19399531)|STATEMENT_EXECUTE|[49]
14:58:25.0 (19466150)|VARIABLE_ASSIGNMENT|[49]|this.MLB__c|true|0x6d2f2d31
14:58:25.0 (19478209)|STATEMENT_EXECUTE|[57]
14:58:25.0 (19505475)|SYSTEM_METHOD_ENTRY|[57]|List<Contact>.add(Object)
14:58:25.0 (19534532)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:58:25.0 (19551189)|SYSTEM_METHOD_EXIT|[57]|List<Contact>.add(Object)
14:58:25.0 (19561964)|SYSTEM_METHOD_ENTRY|[38]|system.ListIterator.hasNext()
14:58:25.0 (19572447)|HEAP_ALLOCATE|[38]|Bytes:5
14:58:25.0 (19579489)|SYSTEM_METHOD_EXIT|[38]|system.ListIterator.hasNext()
14:58:25.0 (19591844)|VARIABLE_ASSIGNMENT|[38]|ast|null|
14:58:25.0 (19603515)|SYSTEM_METHOD_ENTRY|[36]|system.ListIterator.hasNext()
14:58:25.0 (19622422)|HEAP_ALLOCATE|[36]|Bytes:5
14:58:25.0 (19634230)|SYSTEM_METHOD_EXIT|[36]|system.ListIterator.hasNext()
14:58:25.0 (19647762)|VARIABLE_ASSIGNMENT|[36]|cnt|null|
14:58:25.0 (19655616)|STATEMENT_EXECUTE|[61]
14:58:25.0 (19676198)|METHOD_ENTRY|[61]|01p1f00000098kr|C360_SponsorIndicatorsUtil.findRelatedCustomerAccountsList(Set<Id>)
14:58:25.0 (19703405)|VARIABLE_SCOPE_BEGIN|[36]|custAccountIdSet|Set<Id>|true|false
14:58:25.0 (19724067)|VARIABLE_ASSIGNMENT|[36]|custAccountIdSet|["0011f0000051BEqAAM","0011f0000051BFFAA2"]|0x5a66a5e9
14:58:25.0 (19732474)|STATEMENT_EXECUTE|[36]
14:58:25.0 (19734790)|STATEMENT_EXECUTE|[37]
14:58:25.0 (19739165)|HEAP_ALLOCATE|[37]|Bytes:189
14:58:25.0 (19757639)|HEAP_ALLOCATE|[37]|Bytes:4
14:58:25.0 (19802981)|HEAP_ALLOCATE|[37]|Bytes:12
14:58:25.0 (19819332)|HEAP_ALLOCATE|[37]|Bytes:12
14:58:25.0 (20124903)|SOQL_EXECUTE_BEGIN|[37]|Aggregations:0|SELECT Canada_Only__c, Id, Special_Handling__c, GB_OTIP_Indicator__c, Staff_Plan__c, GB_OTIP_Staff_Indicator__c, IIC__c, GB__c, MI__c, MLB__c, MMF__c, MS__c FROM Account WHERE Id = :tmpVar1
14:58:25.0 (20140236)|LIMIT_USAGE|[37]|SOQL|3|200
14:58:25.0 (20174271)|LIMIT_USAGE|[37]|AGGS|0|600
14:58:25.0 (23705082)|SOQL_EXECUTE_END|[37]|Rows:2
14:58:25.0 (23718810)|LIMIT_USAGE|[37]|SOQL_ROWS|5|50000
14:58:25.0 (23738944)|HEAP_ALLOCATE|[37]|Bytes:12
14:58:25.0 (23757859)|HEAP_ALLOCATE|[37]|Bytes:484
14:58:25.0 (23787343)|HEAP_ALLOCATE|[37]|Bytes:12
14:58:25.0 (23803466)|METHOD_EXIT|[61]|01p1f00000098kr|C360_SponsorIndicatorsUtil.findRelatedCustomerAccountsList(Set<Id>)
14:58:25.0 (23891546)|VARIABLE_ASSIGNMENT|[61]|custAccntList|[{"Canada_Only__c":false,"Id":"0011f0000051BEqAAM","Special_Handling__c":false,"GB_OTIP_Indicator__c":false,"Staff_Plan__c":false,"GB_OTIP_Staff_Indicator__c":false,"IIC__c":true,"GB__c":false,"MI__c":false,"MLB__c":true,"MMF__c":false,"MS__c":false},{"Canada_Only__c":false,"Id":"0011f0000051BFFAA2","Special_Handling__c":false,"GB_OTIP_Indicator__c":false,"Staff_Plan__c":false,"GB_OTIP_Staff_Indicator__c":false,"IIC__c":true,"GB__c":false,"MI__c":false,"MLB__c":false,"MMF__c":false,"MS__c":false}]|0x50f43df3
14:58:25.0 (23924732)|SYSTEM_METHOD_ENTRY|[62]|List<Account>.iterator()
14:58:25.0 (24021609)|SYSTEM_METHOD_EXIT|[62]|List<Account>.iterator()
14:58:25.0 (24046879)|SYSTEM_METHOD_ENTRY|[62]|system.ListIterator.hasNext()
14:58:25.0 (24064409)|HEAP_ALLOCATE|[62]|Bytes:5
14:58:25.0 (24078100)|SYSTEM_METHOD_EXIT|[62]|system.ListIterator.hasNext()
14:58:25.0 (24113865)|HEAP_ALLOCATE|[62]|Bytes:52
14:58:25.0 (24131976)|VARIABLE_SCOPE_BEGIN|[62]|acnt|Account|true|false
14:58:25.0 (24192599)|VARIABLE_ASSIGNMENT|[62]|acnt|{"Canada_Only__c":false,"Id":"0011f0000051BEqAAM","Special_Handling__c":false,"GB_OTIP_Indicator__c":false,"Staff_Plan__c":false,"GB_OTIP_Staff_Indicator__c":false,"IIC__c":true,"GB__c":false,"MI__c":false,"MLB__c":true,"MMF__c":false,"MS__c":false}|0x6d97d8b9
14:58:25.0 (24208553)|STATEMENT_EXECUTE|[62]
14:58:25.0 (24253070)|SYSTEM_METHOD_ENTRY|[63]|List<Asset>.iterator()
14:58:25.0 (24281618)|SYSTEM_METHOD_EXIT|[63]|List<Asset>.iterator()
14:58:25.0 (24292012)|SYSTEM_METHOD_ENTRY|[63]|system.ListIterator.hasNext()
14:58:25.0 (24302355)|HEAP_ALLOCATE|[63]|Bytes:5
14:58:25.0 (24310398)|SYSTEM_METHOD_EXIT|[63]|system.ListIterator.hasNext()
14:58:25.0 (24321246)|HEAP_ALLOCATE|[63]|Bytes:16
14:58:25.0 (24330569)|VARIABLE_SCOPE_BEGIN|[63]|ast|Asset|true|false
14:58:25.0 (24352212)|VARIABLE_ASSIGNMENT|[63]|ast|{"Id":"02i1f000000mN54AAE","CCT_Contact_Center_BU__c":"MLB","AccountId":"0011f0000051BEqAAM"}|0x3db9f383
14:58:25.0 (24360335)|STATEMENT_EXECUTE|[63]
14:58:25.0 (24407438)|STATEMENT_EXECUTE|[73]
14:58:25.0 (24410745)|STATEMENT_EXECUTE|[74]
14:58:25.0 (24468685)|VARIABLE_ASSIGNMENT|[74]|this.MLB__c|true|0x6d97d8b9
14:58:25.0 (24477547)|STATEMENT_EXECUTE|[82]
14:58:25.0 (24500529)|SYSTEM_METHOD_ENTRY|[82]|List<Account>.add(Object)
14:58:25.0 (24521131)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:58:25.0 (24532853)|SYSTEM_METHOD_EXIT|[82]|List<Account>.add(Object)
14:58:25.0 (24542933)|SYSTEM_METHOD_ENTRY|[63]|system.ListIterator.hasNext()
14:58:25.0 (24552881)|HEAP_ALLOCATE|[63]|Bytes:5
14:58:25.0 (24560789)|SYSTEM_METHOD_EXIT|[63]|system.ListIterator.hasNext()
14:58:25.0 (24572430)|VARIABLE_ASSIGNMENT|[63]|ast|null|
14:58:25.0 (24581467)|SYSTEM_METHOD_ENTRY|[62]|system.ListIterator.hasNext()
14:58:25.0 (24587796)|HEAP_ALLOCATE|[62]|Bytes:5
14:58:25.0 (24593639)|SYSTEM_METHOD_EXIT|[62]|system.ListIterator.hasNext()
14:58:25.0 (24603320)|HEAP_ALLOCATE|[62]|Bytes:52
