43.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,FINEST;DB,FINEST;NBA,INFO;SYSTEM,FINEST;VALIDATION,FINEST;VISUALFORCE,FINEST;WAVE,INFO;WORKFLOW,FINEST
22:24:59.0 (61822227)|SYSTEM_METHOD_ENTRY|[56]|Map<Id,Asset>.get(Object)
22:24:59.0 (61846243)|SYSTEM_METHOD_EXIT|[56]|Map<Id,Asset>.get(Object)
22:24:59.0 (61882937)|VARIABLE_ASSIGNMENT|[56]|this.Manulife_Staff_Indicator__c|true|0x250cad0e
22:24:59.0 (61891098)|STATEMENT_EXECUTE|[57]
22:24:59.0 (61908626)|SYSTEM_METHOD_ENTRY|[57]|List<Account>.add(Object)
22:24:59.0 (61929087)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
22:24:59.0 (61941983)|SYSTEM_METHOD_EXIT|[57]|List<Account>.add(Object)
22:24:59.0 (61952169)|SYSTEM_METHOD_ENTRY|[51]|system.ListIterator.hasNext()
22:24:59.0 (61962097)|HEAP_ALLOCATE|[51]|Bytes:5
22:24:59.0 (61970195)|SYSTEM_METHOD_EXIT|[51]|system.ListIterator.hasNext()
22:24:59.0 (61983169)|VARIABLE_ASSIGNMENT|[51]|custAccounts|null|
22:24:59.0 (62003539)|METHOD_ENTRY|[60]|01p1f00000098kr|C360_SponsorIndicatorsUtil.findRelatedAssetContactRoles(Set<Id>)
22:24:59.0 (62091378)|VARIABLE_SCOPE_BEGIN|[40]|assetIds|Set<Id>|true|false
22:24:59.0 (62113312)|VARIABLE_ASSIGNMENT|[40]|assetIds|["02i1f000000l3W8AAI"]|0x21e6a54f
22:24:59.0 (62122888)|STATEMENT_EXECUTE|[40]
22:24:59.0 (62125573)|STATEMENT_EXECUTE|[41]
22:24:59.0 (62130572)|HEAP_ALLOCATE|[41]|Bytes:83
22:24:59.0 (62146591)|HEAP_ALLOCATE|[41]|Bytes:4
22:24:59.0 (62182802)|HEAP_ALLOCATE|[41]|Bytes:8
22:24:59.0 (62193081)|HEAP_ALLOCATE|[41]|Bytes:8
22:24:59.0 (62435799)|SOQL_EXECUTE_BEGIN|[41]|Aggregations:0|SELECT Id, Asset__c, Contact__c FROM AssetContactRoles__c WHERE Asset__c = :tmpVar1
22:24:59.0 (62451814)|LIMIT_USAGE|[41]|SOQL|2|200
22:24:59.0 (62525503)|LIMIT_USAGE|[41]|AGGS|0|600
22:24:59.0 (65366805)|SOQL_EXECUTE_END|[41]|Rows:6
22:24:59.0 (65382663)|LIMIT_USAGE|[41]|SOQL_ROWS|7|50000
22:24:59.0 (65405223)|HEAP_ALLOCATE|[41]|Bytes:28
22:24:59.0 (65446451)|HEAP_ALLOCATE|[41]|Bytes:546
22:24:59.0 (65478761)|HEAP_ALLOCATE|[41]|Bytes:28
22:24:59.0 (65494468)|METHOD_EXIT|[60]|01p1f00000098kr|C360_SponsorIndicatorsUtil.findRelatedAssetContactRoles(Set<Id>)
22:24:59.0 (65536796)|SYSTEM_METHOD_ENTRY|[60]|List<AssetContactRoles__c>.iterator()
22:24:59.0 (65600584)|SYSTEM_METHOD_EXIT|[60]|List<AssetContactRoles__c>.iterator()
22:24:59.0 (65620327)|SYSTEM_METHOD_ENTRY|[60]|system.ListIterator.hasNext()
22:24:59.0 (65632905)|HEAP_ALLOCATE|[60]|Bytes:5
22:24:59.0 (65642140)|SYSTEM_METHOD_EXIT|[60]|system.ListIterator.hasNext()
22:24:59.0 (65658571)|HEAP_ALLOCATE|[60]|Bytes:16
22:24:59.0 (65669354)|VARIABLE_SCOPE_BEGIN|[60]|asr|AssetContactRoles__c|true|false
22:24:59.0 (65693338)|VARIABLE_ASSIGNMENT|[60]|asr|{"Id":"a1G1f000002MHZaEAO","Asset__c":"02i1f000000l3W8AAI","Contact__c":"0031f000003uG2dAAE"}|0x6aa0c88e
22:24:59.0 (65702159)|STATEMENT_EXECUTE|[60]
22:24:59.0 (65705374)|STATEMENT_EXECUTE|[61]
22:24:59.0 (65755588)|SYSTEM_METHOD_ENTRY|[61]|Set<Id>.add(Object)
22:24:59.0 (65781891)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
22:24:59.0 (65797875)|SYSTEM_METHOD_EXIT|[61]|Set<Id>.add(Object)
22:24:59.0 (65808613)|SYSTEM_METHOD_ENTRY|[60]|system.ListIterator.hasNext()
22:24:59.0 (65818590)|HEAP_ALLOCATE|[60]|Bytes:5
22:24:59.0 (65826425)|SYSTEM_METHOD_EXIT|[60]|system.ListIterator.hasNext()
22:24:59.0 (65837167)|HEAP_ALLOCATE|[60]|Bytes:16
22:24:59.0 (65846288)|VARIABLE_SCOPE_BEGIN|[60]|asr|AssetContactRoles__c|true|false
22:24:59.0 (65867248)|VARIABLE_ASSIGNMENT|[60]|asr|{"Id":"a1G1f000002MHZQEA4","Asset__c":"02i1f000000l3W8AAI","Contact__c":"0031f000003uG2dAAE"}|0x1e4f3a81
22:24:59.0 (65874980)|STATEMENT_EXECUTE|[60]
22:24:59.0 (65877802)|STATEMENT_EXECUTE|[61]
22:24:59.0 (65895265)|SYSTEM_METHOD_ENTRY|[61]|Set<Id>.add(Object)
22:24:59.0 (65902737)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
22:24:59.0 (65913665)|SYSTEM_METHOD_EXIT|[61]|Set<Id>.add(Object)
22:24:59.0 (65921529)|SYSTEM_METHOD_ENTRY|[60]|system.ListIterator.hasNext()
22:24:59.0 (65930092)|HEAP_ALLOCATE|[60]|Bytes:5
22:24:59.0 (65937084)|SYSTEM_METHOD_EXIT|[60]|system.ListIterator.hasNext()
22:24:59.0 (65946020)|HEAP_ALLOCATE|[60]|Bytes:16
22:24:59.0 (65953452)|VARIABLE_SCOPE_BEGIN|[60]|asr|AssetContactRoles__c|true|false
22:24:59.0 (65970494)|VARIABLE_ASSIGNMENT|[60]|asr|{"Id":"a1G1f000002LvJwEAK","Asset__c":"02i1f000000l3W8AAI","Contact__c":"0031f000003xzOTAAY"}|0x6ff04744
22:24:59.0 (65977479)|STATEMENT_EXECUTE|[60]
22:24:59.0 (65980132)|STATEMENT_EXECUTE|[61]
22:24:59.0 (65994219)|SYSTEM_METHOD_ENTRY|[61]|Set<Id>.add(Object)
22:24:59.0 (66001098)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
22:24:59.0 (66011962)|SYSTEM_METHOD_EXIT|[61]|Set<Id>.add(Object)
22:24:59.0 (66019459)|SYSTEM_METHOD_ENTRY|[60]|system.ListIterator.hasNext()
22:24:59.0 (66026839)|HEAP_ALLOCATE|[60]|Bytes:5
22:24:59.0 (66032899)|SYSTEM_METHOD_EXIT|[60]|system.ListIterator.hasNext()
22:24:59.0 (66040611)|HEAP_ALLOCATE|[60]|Bytes:16
22:24:59.0 (66047281)|VARIABLE_SCOPE_BEGIN|[60]|asr|AssetContactRoles__c|true|false
22:24:59.0 (66063851)|VARIABLE_ASSIGNMENT|[60]|asr|{"Id":"a1G1f000002MHZVEA4","Asset__c":"02i1f000000l3W8AAI","Contact__c":"0031f000003uG2dAAE"}|0x510169ad
22:24:59.0 (66070803)|STATEMENT_EXECUTE|[60]
22:24:59.0 (66073324)|STATEMENT_EXECUTE|[61]
22:24:59.0 (66086389)|SYSTEM_METHOD_ENTRY|[61]|Set<Id>.add(Object)
22:24:59.0 (66093111)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
22:24:59.0 (66102836)|SYSTEM_METHOD_EXIT|[61]|Set<Id>.add(Object)
22:24:59.0 (66110190)|SYSTEM_METHOD_ENTRY|[60]|system.ListIterator.hasNext()
22:24:59.0 (66117067)|HEAP_ALLOCATE|[60]|Bytes:5
22:24:59.0 (66123114)|SYSTEM_METHOD_EXIT|[60]|system.ListIterator.hasNext()
22:24:59.0 (66130717)|HEAP_ALLOCATE|[60]|Bytes:16
22:24:59.0 (66137495)|VARIABLE_SCOPE_BEGIN|[60]|asr|AssetContactRoles__c|true|false
22:24:59.0 (66153672)|VARIABLE_ASSIGNMENT|[60]|asr|{"Id":"a1G1f000002MHZLEA4","Asset__c":"02i1f000000l3W8AAI","Contact__c":"0031f000003uG2dAAE"}|0x3d892fbb
22:24:59.0 (66160421)|STATEMENT_EXECUTE|[60]
22:24:59.0 (66162924)|STATEMENT_EXECUTE|[61]
22:24:59.0 (66176102)|SYSTEM_METHOD_ENTRY|[61]|Set<Id>.add(Object)
22:24:59.0 (66183032)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
22:24:59.0 (66192560)|SYSTEM_METHOD_EXIT|[61]|Set<Id>.add(Object)
22:24:59.0 (66199519)|SYSTEM_METHOD_ENTRY|[60]|system.ListIterator.hasNext()
22:24:59.0 (66206274)|HEAP_ALLOCATE|[60]|Bytes:5
22:24:59.0 (66212659)|SYSTEM_METHOD_EXIT|[60]|system.ListIterator.hasNext()
22:24:59.0 (66220228)|HEAP_ALLOCATE|[60]|Bytes:16
22:24:59.0 (66226851)|VARIABLE_SCOPE_BEGIN|[60]|asr|AssetContactRoles__c|true|false
22:24:59.0 (66241999)|VARIABLE_ASSIGNMENT|[60]|asr|{"Id":"a1G1f000002MHZfEAO","Asset__c":"02i1f000000l3W8AAI","Contact__c":"0031f000003uG2dAAE"}|0x5a7591b9
22:24:59.0 (66249027)|STATEMENT_EXECUTE|[60]
22:24:59.0 (66251517)|STATEMENT_EXECUTE|[61]
22:24:59.0 (66264721)|SYSTEM_METHOD_ENTRY|[61]|Set<Id>.add(Object)
22:24:59.0 (66271601)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
22:24:59.0 (66281101)|SYSTEM_METHOD_EXIT|[61]|Set<Id>.add(Object)
22:24:59.0 (66288089)|SYSTEM_METHOD_ENTRY|[60]|system.ListIterator.hasNext()
22:24:59.0 (66295382)|HEAP_ALLOCATE|[60]|Bytes:5
22:24:59.0 (66301721)|SYSTEM_METHOD_EXIT|[60]|system.ListIterator.hasNext()
22:24:59.0 (66310975)|VARIABLE_ASSIGNMENT|[60]|asr|null|
22:24:59.0 (66316987)|STATEMENT_EXECUTE|[63]
22:24:59.0 (66321576)|HEAP_ALLOCATE|[63]|Bytes:16
22:24:59.0 (66344908)|SYSTEM_METHOD_ENTRY|[63]|String.valueOf(Object)
22:24:59.0 (66377869)|HEAP_ALLOCATE|[63]|Bytes:40
22:24:59.0 (66394017)|SYSTEM_METHOD_EXIT|[63]|String.valueOf(Object)
22:24:59.0 (66410797)|SYSTEM_METHOD_ENTRY|[63]|String.valueOf(Object)
22:24:59.0 (66482474)|HEAP_ALLOCATE|[63]|Bytes:215
22:24:59.0 (66500100)|SYSTEM_METHOD_EXIT|[63]|String.valueOf(Object)
